,Unnamed: 0,STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,Q,DR,RH,VV,M,R,S,O,Y,datetime_str,datetime,block_hour,weather_category_hour,n_disruptions
9925,10356,240,20240306,13,150,3.0,30,5.0,11.2,,118,0,0,72,0,0,0,0,0,2024030613,2024-03-06 13:00:00,2024-03-06 13:00:00,Neutral hour,0.0
9926,10357,240,20240306,14,150,3.0,20,5.0,11.8,,152,0,0,82,0,0,0,0,0,2024030614,2024-03-06 14:00:00,2024-03-06 14:00:00,Other hour,0.0
9927,10358,240,20240306,15,140,2.0,30,5.0,11.6,,141,0,0,82,0,0,0,0,0,2024030615,2024-03-06 15:00:00,2024-03-06 15:00:00,Neutral hour,0.0
9928,10359,240,20240306,16,110,2.0,20,4.0,11.5,,86,0,0,79,0,0,0,0,0,2024030616,2024-03-06 16:00:00,2024-03-06 16:00:00,Neutral hour,0.0
9929,10360,240,20240306,17,70,4.0,40,7.0,9.7,,43,0,0,75,0,0,0,0,0,2024030617,2024-03-06 17:00:00,2024-03-06 17:00:00,Neutral hour,0.0
9930,10361,240,20240306,18,70,3.0,30,6.0,7.7,46.0,3,0,0,65,0,0,0,0,0,2024030618,2024-03-06 18:00:00,2024-03-06 18:00:00,Other hour,0.0
9931,10362,240,20240306,19,60,3.0,30,4.0,6.4,,0,0,0,63,0,0,0,0,0,2024030619,2024-03-06 19:00:00,2024-03-06 19:00:00,Other hour,0.0
9932,10363,240,20240306,20,80,4.0,40,5.0,7.2,,0,0,0,63,0,0,0,0,0,2024030620,2024-03-06 20:00:00,2024-03-06 20:00:00,Other hour,0.0
9933,10364,240,20240306,21,70,3.0,30,5.0,5.8,,0,0,0,61,0,0,0,0,0,2024030621,2024-03-06 21:00:00,2024-03-06 21:00:00,Other hour,0.0
9934,10365,240,20240306,22,90,3.0,20,5.0,5.5,,0,0,0,59,0,0,0,0,0,2024030622,2024-03-06 22:00:00,2024-03-06 22:00:00,Other hour,0.0
9941,10373,240,20240307,06,60,3.0,30,5.0,3.7,8.0,0,0,0,57,0,0,0,0,0,2024030706,2024-03-07 06:00:00,2024-03-07 06:00:00,Other hour,1.0
9942,10374,240,20240307,07,60,3.0,40,5.0,4.2,,7,0,0,56,0,0,0,0,0,2024030707,2024-03-07 07:00:00,2024-03-07 07:00:00,Other hour,0.0
9943,10375,240,20240307,08,70,4.0,50,7.0,5.2,,47,0,0,59,0,0,0,0,0,2024030708,2024-03-07 08:00:00,2024-03-07 08:00:00,Other hour,0.0
9944,10376,240,20240307,09,60,5.0,50,7.0,6.3,,100,0,0,64,0,0,0,0,0,2024030709,2024-03-07 09:00:00,2024-03-07 09:00:00,Other hour,0.0
9945,10377,240,20240307,10,80,5.0,60,10.0,7.1,,147,0,0,72,0,0,0,0,0,2024030710,2024-03-07 10:00:00,2024-03-07 10:00:00,Other hour,1.0
9946,10378,240,20240307,11,80,7.0,70,11.0,8.1,,184,0,0,71,0,0,0,0,0,2024030711,2024-03-07 11:00:00,2024-03-07 11:00:00,Other hour,0.0
9947,10379,240,20240307,12,80,7.0,70,10.0,8.1,11.0,178,0,0,69,0,0,0,0,0,2024030712,2024-03-07 12:00:00,2024-03-07 12:00:00,Other hour,0.0
9948,10380,240,20240307,13,90,7.0,60,11.0,9.0,,179,0,0,69,0,0,0,0,0,2024030713,2024-03-07 13:00:00,2024-03-07 13:00:00,Other hour,0.0
9949,10381,240,20240307,14,90,7.0,70,11.0,9.4,,172,0,0,80,0,0,0,0,0,2024030714,2024-03-07 14:00:00,2024-03-07 14:00:00,Other hour,0.0
9950,10382,240,20240307,15,60,8.0,80,12.0,8.2,,135,0,0,69,0,0,0,0,0,2024030715,2024-03-07 15:00:00,2024-03-07 15:00:00,Other hour,0.0
9951,10383,240,20240307,16,90,7.0,70,11.0,7.4,,50,0,0,74,0,0,0,0,0,2024030716,2024-03-07 16:00:00,2024-03-07 16:00:00,Other hour,0.0
9952,10384,240,20240307,17,80,7.0,70,11.0,6.8,,19,0,0,75,0,0,0,0,0,2024030717,2024-03-07 17:00:00,2024-03-07 17:00:00,Other hour,1.0
9953,10385,240,20240307,18,70,6.0,70,11.0,6.1,49.0,3,0,0,70,0,0,0,0,0,2024030718,2024-03-07 18:00:00,2024-03-07 18:00:00,Other hour,0.0
9954,10386,240,20240307,19,80,7.0,70,11.0,5.5,,0,0,0,64,0,0,0,0,0,2024030719,2024-03-07 19:00:00,2024-03-07 19:00:00,Other hour,0.0
9955,10387,240,20240307,20,80,7.0,70,12.0,5.2,,0,0,0,63,0,0,0,0,0,2024030720,2024-03-07 20:00:00,2024-03-07 20:00:00,Other hour,0.0
9956,10388,240,20240307,21,80,7.0,70,11.0,4.6,,0,0,0,62,0,0,0,0,0,2024030721,2024-03-07 21:00:00,2024-03-07 21:00:00,Other hour,0.0
9957,10389,240,20240307,22,80,7.0,60,10.0,4.1,,0,0,0,61,0,0,0,0,0,2024030722,2024-03-07 22:00:00,2024-03-07 22:00:00,Other hour,0.0
9964,10397,240,20240308,06,90,6.0,60,10.0,1.8,9.0,0,0,0,65,0,0,0,0,0,2024030806,2024-03-08 06:00:00,2024-03-08 06:00:00,Other hour,0.0
9965,10398,240,20240308,07,90,6.0,60,9.0,2.2,,9,0,0,64,0,0,0,0,0,2024030807,2024-03-08 07:00:00,2024-03-08 07:00:00,Other hour,0.0
9966,10399,240,20240308,08,90,6.0,60,10.0,3.3,,52,0,0,66,0,0,0,0,0,2024030808,2024-03-08 08:00:00,2024-03-08 08:00:00,Other hour,0.0
9967,10400,240,20240308,09,80,6.0,60,9.0,4.6,,105,0,0,66,0,0,0,0,0,2024030809,2024-03-08 09:00:00,2024-03-08 09:00:00,Other hour,0.0
9968,10401,240,20240308,10,80,6.0,60,10.0,5.7,,152,0,0,66,0,0,0,0,0,2024030810,2024-03-08 10:00:00,2024-03-08 10:00:00,Other hour,0.0
9969,10402,240,20240308,11,80,7.0,80,10.0,6.8,,186,0,0,65,0,0,0,0,0,2024030811,2024-03-08 11:00:00,2024-03-08 11:00:00,Other hour,0.0
9970,10403,240,20240308,12,80,7.0,80,11.0,8.2,9.0,204,0,0,68,0,0,0,0,0,2024030812,2024-03-08 12:00:00,2024-03-08 12:00:00,Other hour,0.0
9971,10404,240,20240308,13,80,7.0,70,11.0,9.4,,198,0,0,68,0,0,0,0,0,2024030813,2024-03-08 13:00:00,2024-03-08 13:00:00,Other hour,0.0
9972,10405,240,20240308,14,100,8.0,90,13.0,10.1,,176,0,0,72,0,0,0,0,0,2024030814,2024-03-08 14:00:00,2024-03-08 14:00:00,Other hour,0.0
9973,10406,240,20240308,15,100,9.0,90,13.0,9.8,,138,0,0,72,0,0,0,0,0,2024030815,2024-03-08 15:00:00,2024-03-08 15:00:00,Other hour,0.0
9974,10407,240,20240308,16,100,8.0,80,12.0,9.5,,88,0,0,80,0,0,0,0,0,2024030816,2024-03-08 16:00:00,2024-03-08 16:00:00,Other hour,0.0
9975,10408,240,20240308,17,100,7.0,70,11.0,8.5,,38,0,0,80,0,0,0,0,0,2024030817,2024-03-08 17:00:00,2024-03-08 17:00:00,Other hour,0.0
9976,10409,240,20240308,18,100,7.0,70,12.0,8.1,66.0,4,0,0,80,0,0,0,0,0,2024030818,2024-03-08 18:00:00,2024-03-08 18:00:00,Other hour,0.0
9977,10410,240,20240308,19,90,6.0,60,10.0,7.2,,0,0,0,69,0,0,0,0,0,2024030819,2024-03-08 19:00:00,2024-03-08 19:00:00,Other hour,0.0
9978,10411,240,20240308,20,90,6.0,60,10.0,6.7,,0,0,0,69,0,0,0,0,0,2024030820,2024-03-08 20:00:00,2024-03-08 20:00:00,Other hour,0.0
9979,10412,240,20240308,21,100,6.0,60,10.0,6.3,,0,0,0,68,0,0,0,0,0,2024030821,2024-03-08 21:00:00,2024-03-08 21:00:00,Other hour,0.0
9980,10413,240,20240308,22,100,6.0,60,9.0,5.7,,0,0,0,68,0,0,0,0,0,2024030822,2024-03-08 22:00:00,2024-03-08 22:00:00,Other hour,0.0
9987,10421,240,20240309,06,100,5.0,50,7.0,4.0,27.0,0,0,0,61,0,0,0,0,0,2024030906,2024-03-09 06:00:00,2024-03-09 06:00:00,Other hour,0.0
9988,10422,240,20240309,07,100,5.0,50,8.0,4.5,,8,0,0,62,0,0,0,0,0,2024030907,2024-03-09 07:00:00,2024-03-09 07:00:00,Other hour,0.0
9989,10423,240,20240309,08,110,5.0,50,7.0,5.5,,43,0,0,65,0,0,0,0,0,2024030908,2024-03-09 08:00:00,2024-03-09 08:00:00,Other hour,0.0
9990,10424,240,20240309,09,100,5.0,50,8.0,5.9,,40,0,0,64,0,0,0,0,0,2024030909,2024-03-09 09:00:00,2024-03-09 09:00:00,Other hour,0.0
9991,10425,240,20240309,10,100,5.0,50,7.0,8.0,,123,0,0,67,0,0,0,0,0,2024030910,2024-03-09 10:00:00,2024-03-09 10:00:00,Neutral hour,0.0
9992,10426,240,20240309,11,100,5.0,40,7.0,10.8,,189,0,0,67,0,0,0,0,0,2024030911,2024-03-09 11:00:00,2024-03-09 11:00:00,Other hour,0.0
9993,10427,240,20240309,12,100,5.0,50,7.0,11.3,35.0,184,0,0,68,0,0,0,0,0,2024030912,2024-03-09 12:00:00,2024-03-09 12:00:00,Other hour,0.0
9994,10428,240,20240309,13,90,5.0,50,8.0,13.0,,138,0,0,75,0,0,0,0,0,2024030913,2024-03-09 13:00:00,2024-03-09 13:00:00,Neutral hour,0.0
9995,10429,240,20240309,14,100,6.0,70,9.0,12.9,,116,0,0,76,0,0,0,0,0,2024030914,2024-03-09 14:00:00,2024-03-09 14:00:00,Neutral hour,0.0
9996,10430,240,20240309,15,110,7.0,70,11.0,12.7,,87,0,0,80,0,0,0,0,0,2024030915,2024-03-09 15:00:00,2024-03-09 15:00:00,Other hour,0.0
9997,10431,240,20240309,16,100,7.0,70,10.0,12.4,,46,0,0,80,0,0,0,0,0,2024030916,2024-03-09 16:00:00,2024-03-09 16:00:00,Other hour,0.0
9998,10432,240,20240309,17,100,6.0,50,10.0,11.7,,18,0,0,73,0,0,0,0,0,2024030917,2024-03-09 17:00:00,2024-03-09 17:00:00,Neutral hour,0.0
9999,10433,240,20240309,18,90,6.0,60,10.0,10.9,102.0,2,0,0,73,0,0,0,0,0,2024030918,2024-03-09 18:00:00,2024-03-09 18:00:00,Neutral hour,1.0
10000,10434,240,20240309,19,90,6.0,70,9.0,10.1,,0,0,0,77,0,0,0,0,0,2024030919,2024-03-09 19:00:00,2024-03-09 19:00:00,Neutral hour,0.0
10001,10435,240,20240309,20,90,7.0,70,10.0,9.8,,0,0,0,75,0,0,0,0,0,2024030920,2024-03-09 20:00:00,2024-03-09 20:00:00,Other hour,0.0
10002,10436,240,20240309,21,90,7.0,70,11.0,9.7,,0,0,0,75,0,0,0,0,0,2024030921,2024-03-09 21:00:00,2024-03-09 21:00:00,Other hour,0.0
10003,10437,240,20240309,22,90,7.0,70,11.0,9.5,,0,0,0,78,0,0,0,0,0,2024030922,2024-03-09 22:00:00,2024-03-09 22:00:00,Other hour,0.0
10010,10445,240,20240310,06,70,6.0,60,9.0,6.3,54.0,0,0,0,64,0,0,0,0,0,2024031006,2024-03-10 06:00:00,2024-03-10 06:00:00,Other hour,0.0
10011,10446,240,20240310,07,70,6.0,50,9.0,6.6,,6,0,0,65,0,0,0,0,0,2024031007,2024-03-10 07:00:00,2024-03-10 07:00:00,Other hour,2.0
10012,10447,240,20240310,08,70,6.0,50,9.0,7.3,,31,0,0,67,0,0,0,0,0,2024031008,2024-03-10 08:00:00,2024-03-10 08:00:00,Other hour,0.0
10013,10448,240,20240310,09,70,5.0,50,8.0,7.8,,39,0,0,69,0,0,0,0,0,2024031009,2024-03-10 09:00:00,2024-03-10 09:00:00,Other hour,0.0
